text,label
the israeli occupation forces today closed with dirt mounds three entrances to the town of sebastia and archeological site northwest of the northern west bank city of nablus,0
the family of oren goldin a resident of kibbutz nir yitzhak who has been listed as missing since the devastating hamas attack on october has been informed that he was killed in the onslaught by the gaza ruling terror group,1
at least palestinians were arrested by israeli occupation forces last night during wide scale raids into the southern west bank provinces of ramallah hebron tubas jenin and salfit according to local and palestinian security sources,0
al jazeera correspondent hamdah salhut reporting from occupied east jerusalem said there was fierce opposition from sections of israel s far right parties to the truce deal,0
the israel defense forces says it is currently carrying out a wave of airstrikes against dozens of hamas targets in the gaza strip,1
prime minister benjamin netanyahu is now meeting with the families of hostages being held in gaza by hamas and other palestinian terror groups,1
arab diplomats say an international summit in cairo on the israel hamas war broke up without a joint statement as arab and western countries split on whether to condemn hamas,0
minister of health mai alkaila said today that premature babies are at risk of death at shifa hospital in gaza city if the power supply is cut off,0
jens stoltenberg says members of the military alliance support humanitarian pauses in the war to allow aid to reach gaza amid the worsening humanitarian crisis,0
israeli fighter jets attacked the jabalia refugee camp homes in beit lahiya the vicinity of residential towers in sheikh zayed city and the vicinity of the indonesian hospital according to palestinian state news agency wafa,0
israeli occupation forces colluded with colonist settlers in preventing palestinians in the west bank from harvesting their olive crops,1
rescue teams today recovered a large number of bodies from under the rubble of homes destroyed by israeli airstrikes in the besieged gaza strip said sources,0
israeli occupation forces suppressed hundreds of protesters who were demonstrating today in hebron south of the occupied west bank in protest of the ongoing israeli genocide in gaza,0
a senior adviser to iran s supreme leader ayatollah ali khamenei expresses support for an attack hamas launched against israel calling it a proud operation,1
i promise you citizens of israel we will complete the job we will continue until victory,1
hamas denies israel s allegation that it hides its command centers under gaza s hospitals rejecting it as baseless,0
idf spokesman rear adm daniel hagari denies reports in international media based on hamas claims that it had carried out an airstrike on the roof of the al shifa hospital in gaza damaging solar panels on the roof,1
we have received reports of new casualties after israeli forces targeted a number of homes in the jabalia refugee camp in northern gaza the number of casualties was not immediately known,0
the family of shani louk a german israeli woman who was believed to have been abducted to the gaza strip during hamas s october onslaught is informed of her death,1
defense minister yoav gallant says israel is moving to a full offense against the gaza strip as sporadic clashes with hamas terrorists in southern israel continue for a fourth day,1
some countries and nations have released statements supporting israel according to a list compiled by the foreign ministry,1
a number of palestinian civilians were murdered and others injured tonight in a series of israeli airstrikes in jabalia north of the gaza strip and in khan yunis in the south of the territory according to local sources,0
amani al hashim says she is still in shock i feel like i m in a dream i can t believe that i m in my house surrounded by my family she told al jazeera from occupied east jerusalem,0
four palestinians citizens were injured by israeli gunfire during confrontations with the occupation forces at the northern entrance to the city of al bireh,0
german airline lufthansa is cutting flights to israel following a wave of palestinian attacks a spokesman tells afp,0
top us republican jewish leaders head to las vegas for a key annual convention with israel s war against hamas set to dominate the gathering,1
the united states says it opposes israel resuming long term control of the gaza strip,0
the israel defense forces says it has carried out a drone strike against a terror cell in southern lebanon preparing to carry out an anti tank guided missile attack against an area near the northern community of hanita,1
the israeli occupation forces this morning punitively blew up the family home of the prisoner maher shalon in aqbat jabr refugee camp south of jericho according to local sources,0
the israel defense forces says two rockets were launched from syria at northern israel setting off alarms in the golan heights communities of neot golan bnei yehuda and givat yoav according to the idf both projectiles landed in open areas,0
palestinians were killed and others were injured on tuesday after israeli occupation aircraft bombed two houses in khan yunis south of the gaza strip,0
palestinian media outlets report fighting overnight between israeli forces and terrorists in gaza strip including in the vicinity of shifa hospital where the hamas terror group allegedly maintains a key command center,0
the israel defense forces publishes footage showing strikes on hezbollah sites in southern lebanon in response to rocket and missile attacks on northern israel today,1
the israel defense forces idf says that it has again responded to fire from southern lebanon,1
germany s foreign minister annalena baerbock has confirmed that more than german nationals and their family members have left the gaza strip,0
israeli colonists tonight stormed the small historical town of sebastia and its main water well northwest of nablus and attacked its guard,1
fierce fighting continues in and around gaza city between israel defense forces troops and armed gunmen as the military closes in on shifa hospital where israel says hamas s main headquarters are located,1
us president joe biden tells reporters he asked prime minister benjamin netanyahu to agree to a humanitarian pause in the gaza fighting that will last longer than three days,0
hundreds of fanatic israeli settlers thursday morning broke into the compounds of al aqsa mosque under heavy protection from the israeli police marking the sixth day of the jewish holiday of sukkot,0
washington dick durbin becomes the first us senator to express support for a ceasefire in gaza while clarifying that it must include the release of all hostages in the hamas run enclave,0
president isaac herzog calls for the international community to unite in its condemnation of hamas after the gaza based terror group launched a deadly attack today we saw the true face of hamas,1
internet and phone services have collapsed in the gaza strip under intensified bombardment largely cutting off its million people from the outside world and each other,0
the health ministry in gaza reported that palestinians from the abu haseera family were killed when israeli air strikes targeted their house in gaza on saturday night,0
several cases of acute respiratory infections diarrhoea and chicken pox have been reported among people taking refuge at un shelters the un relief and works agency for palestine refugees unrwa says about million people in gaza are displaced,0
the un s latest humanitarian update has described details of overcrowding in unrwa shelters where more than palestinians are seeking refuge,0
israeli settlers sunday evening attacked the town of qusra south of the occupied west bank city of nablus,0
israel criticizes a peace summit in cairo where arab and western representatives failed to agree on condemning hamas for its massacres in southern israel on october,0
al jazeera s hamdah salhut reporting from occupied east jerusalem said the deal includes the release of some captives in exchange for several days in which there will be a ceasefire in gaza additionally a number of palestinian prisoners,0
palestinian telecommunication company paltel has announced that phone lines and the internet have gradually begun working across gaza after the strip experienced a communications blackout for the third time on sunday,0
an off duty idf soldier is arrested by military police on suspicion of fatally shooting a palestinian man who was harvesting olives on saturday,0
president isaac herzog is meeting with representatives of the families of the hostages in gaza at his jerusalem residence,1
yemen s houthi rebels appear to threaten israel after the israel defense forces announced it was ramping up operations against hamas in gaza,0
israeli colonist settlers today attacked palestinians traveling on the northern west bank roads injuring a woman while others uprooted trees according to local and medical sources,0
the israel defense forces says it has struck a number of hezbollah sites in southern lebanon in response to missile and rocket attacks on northern israel that continued this evening,1
the israel defense forces says two drones launched from the gaza strip a short while ago were thwarted the idf says the drones entered israeli airspace setting off sirens in the southern communities of nir oz and ein habesor,1
hezbollah has promised to double the death toll from any israeli attacks on civilians after a strike killed three children and their grandmother in southern lebanon,0
witnesses say israel s air raids caused massive destruction at the un run al fakhoura school in the jabalia refugee camp the scenes were horrifying corpses of women and children were on the ground,0
the israel defense forces says it struck two terror cells in southern lebanon a short while ago according to the idf the cells planned to open fire at israel possibly with anti tank guided missiles,1
progressive us senator elizabeth warren decried the devastation of gaza but she stopped short of explicitly endorsing a ceasefire the crisis in gaza is growing israeli air strikes are destroying residential buildings and public infrastructure,0
a rocket launched from the gaza strip has impacted an apartment building in the southern city of netivot footage shows it is unclear whether there are any injuries,0
several palestinians were injured today in an israeli colonists attack against farmers working on their land in the village of ramin east of tulkarem,0
israel has allowed only businesses to operate in the town since october according to the director general of the ministry of national economy in the nablus governorate,1
the israeli prime minister pledged to continue the war against hamas saying any temporary truce to release captives held in gaza would not spell the end of fighting,1
prime minister benjamin netanyahu speaks by phone with french president emmanuel macron according to the prime minister s office netanyahu gave macron an update on the war and thanked him for his ongoing support,1
nine people affiliated with iran backed groups in syria were killed on thursday in a us strike on the eastern city of deir ezzor a war monitor said,1
egyptian president abdel fattah el sissi and qatar s emir sheikh tamim bin hamad al thani meet to review intensive efforts toward a ceasefire in the israel hamas war cairo says,0
a total power blackout engulfed all provinces of the besieged gaza strip tonight due to the ongoing israeli aggression on the coastal enclave since the early morning hours of today,0
two palestinians were injured this evening one of them seriously during confrontations with the israeli occupation forces in the village of fahma south of the northern west bank city of jenin,0
a report in the israeli daily haaretz says the us push aims to help revitalise the postwar palestinian economy biden s top energy adviser amos hochstein is in israel to discuss the issue the newspaper said,0
a year old child who was critically injured this evening by israeli army gunfire during confrontations with soldiers who raided the village of burin south of nablus has succumbed to his wounds he was identified as mutaz anas eid,0
the israel defense forces announces that a soldier was moderately wounded and another was lightly hurt in a hezbollah drone attack on an army position in the mount dov area on the lebanon border last night,0
one of the raids was in the town of arraba southwest of jenin where israeli forces clashed with local youth the palestinian red crescent has reported that israeli forces shot and injured a young palestinian,0
according to wafa two young men were injured after being hit by shrapnel from a missile fired by a drone in the tulkarem area of the occupied west bank before dawn on tuesday,0
israeli occupation police today intercepted a visit by a muslim druze delegation to al aqsa mosque and forced them to leave the muslim holy compound according to the islamic waqf department,0
the shin bet security agency and israel defense forces say some members of the hamas terror group have been arrested by israeli troops in the gaza strip to be questioned in israel,1
michael herzog the israeli ambassador to the us says gaza is the biggest terror complex in the world with tens of thousands of fighters and rockets among other weaponry and miles kilometers of underground tunnels,1
a palestinian girl was killed and others were injured in an israeli airstrike tonight which targeted saint porphyrius orthodox church in the al zaytoun neighborhood in gaza city,0
israeli occupation forces brutally assaulted several young palestinians this afternoon in the neighborhood of sur baher in occupied jerusalem according to local sources,0
x owner elon musk has spoken to israel s shin bet head ronen bar after saying he would enable some internet in gaza through his starlink satellite network hebrew media outlets report,1
the israel defense forces will continue ground raids into gaza in the coming days to prepare for the next stages of the war against hamas spokesperson rear adm daniel hagari said thursday,1
prime minister benjamin netanyahu is holding a military consultation with top security officials at the israel defense forces headquarters in tel aviv his office says,1
the israel defense forces says seven soldiers were lightly wounded in a mortar attack from lebanon on the manara area earlier today all the soldiers were taken to a hospital for treatment,0
the israeli military is reportedly striking targets in southern lebanon following the infiltration of several gunmen into northern israel earlier,1
the israel defense forces in a statement says no hostile aircraft entered israeli airspace from lebanon after sirens had sounded in the communities of baram avivim and yir on,1
the deadly skirmishes on israel s northern border with lebanon have raised the prospect of a broader conflict in the middle east as hezbollah fires artillery and rockets,0
by hani mahmoud in khan younis southern gaza as people in the northern part of gaza pondered over leaving to the south late last night a major air raid on the maghazi refugee camp destroyed entire neighbourhoods,0
turkey s parliament has announced it s boycotting companies that support israel saying their products won t be sold in any of its restaurants cafeterias or teahouses,0
syria s state news agency sana reports that several areas in the vicinity of the syrian capital damascus were targeted in an israeli air attack that caused material damage,0
the israel defense forces says tanks shelled two hezbollah posts on the lebanon border in response to rocket attacks on northern israel earlier this evening,1
israeli forces have bombed a petrol station in central gaza and a mosque in khan younis killing nine people and injuring dozens palestinian news agency wafa reports,1
the head of the un organisation says that one of its employees was killed in gaza alongside her six month old baby husband and two brothers,0
russia is calling for humanitarian pauses during israel s military operation in gaza describing the situation for civilians there as catastrophic,0
photos and videos circulating on social media show fragments of apparently intercepted rockets that fell in locations across central israel during the most recent barrage one fragment fell in a schoolyard in ramat hasharon,1
s p global ratings announces it is downgrading its outlook for israeli sovereign debt to negative from stable while maintaining the jewish state s aa ratings amid the war in gaza against hamas,0
the israel defense forces says it has killed the commander of hamas s central jabaliya battalion ibrahim biari in an airstrike in the gaza strip a short while ago,1
ohad zichri an israeli boy who is one of the some children and babies held by terrorists in gaza has his th birthday today while in captivity,1
a senior israeli official speaking to the times of israel identifies the two hostages released by hamas as judith raanan and her daughter natalie,1
prime minister benjamin netanyahu and us president joe biden are expected to speak in the next hour amid a massive and deadly attack by the hamas terror group on israel,1
the israel defense forces says it carried out an airstrike on an ambulance in the northern gaza strip which it identified as being used by a hamas cell close to a battle zone,1
a palestinian teen was tuesday dawn killed after being shot by israeli occupation forces in the town of halhul north of the occupied west bank city of hebron,0
israel s military says it has shot down a surface to air missile fired from lebanese territory at an israeli remotely manned aircraft,1
a spokesperson for yemen s iran aligned houthi military yahya sarea says the group will target all ships owned or operated by israeli companies or carrying the israeli flag according to the group s telegram channel,0
los angeles police have arrested a suspect who broke into a jewish family s home and allegedly threatened to kill those inside an individual inside who called said that the suspect said threatened to kill them because they are israeli,0
sirens are blaring all over areas east of tel aviv including towns near ben gurion airport as well as west bank settlements in what appears to be a large barrage of gazan rockets the barrage is the second toward the area in under minutes,0
israeli occupation forces shot and killed a palestinian in occupied east jerusalem alleging he attempted to stab members of the force according to witnesses they told wafa that the forces shot several bullets at the youth killing him immediately,1
the palestine red crescent society said it has completely lost contact with the operations room in gaza and all our teams operating there according to a statement released friday following a massive increase in israeli air strikes on the enclave,0
france is in talks with egypt regarding setting up a field hospital near the gaza strip border to accept wounded palestinians reuters reports citing defense minister sebastien lecornu,0
eleven nepalese agricultural students have been injured two of them seriously in the hamas attack on southern israel according to a statement by the nepalese ministry of foreign affairs,0
palestinian media outlets report that israeli forces killed three gunmen in a car in the west bank city of tulkarem,1
the german government holds a minute of silence for the israeli victims of the hamas terror attacks in parliament,1
the military s signal intelligence unit stopped listening in to the handheld radios of hamas operatives in gaza a year ago because it was seen as a waste of effort according to the new york times,0
the israel defense forces idf says its warplanes have struck underground targets overnight as it is expanding ground operations in the gaza strip,1
the bombing of a residential neighbourhood in the area in the southern gaza strip has led to dead according to al jazeera arabic,0
colonial israeli settlers seized an agricultural tractor today preventing palestinian farmers from accessing their lands for olive harvesting in the masafer yatta region south of hebron in the occupied west bank according to local sources,0
in an interview with al jazeera the director general of the health ministry has provided the latest update on the situation at the besieged hospital in northern gaza here are munir al bursh s translated comments this is a modal window,0
israeli forces are describing the incident at the checkpoint north of hebron occupied west bank as another shooting attack by palestinian gunmen,1
the israel defense forces says one of its tanks shelled a hezbollah anti tank guided missile squad in southern lebanon preparing to carry out an attack near the northern village of arab al aramshe,1
the israel defense forces says troops struck another anti tank guided missile squad in southern lebanon before they could carry out an attack against northern israel,1
the gaza strip based palestinian islamic jihad terror group claims responsibility for the armed infiltration on the lebanon border earlier today,0
the health ministry in hamas controlled gaza on thursday published a page report listing thousands of names described as documented deaths since october in the enclave which it blamed on israeli military aggression,0
the israel defense forces says troops detained members of the hamas terror group in overnight arrest raids across the west bank,1
staff at one of northern gaza s largest hospitals are appealing for urgent help from the un and the red cross after israeli forces surrounded the medical facility and bombarded the area killing at least eight people in the hospital complex,0
the palestinian news agency wafa is reporting that palestinians mostly women and children have been killed in israel s latest bombardment on gaza s maghazi refugee camp,0
the israeli attack on the al fakhoura school was the most grave attack that there s been maleiha malik the executive director of protect education in insecurity and conflict peic has told al jazeera,0
rallies and demonstrations are taking place all over the country to demand the release of the approximately hostages held by hamas and other terror groups in gaza since october,1
the israel defense forces says it has struck a terror cell in southern lebanon preparing to carry out an anti tank guided missile attack in the mount dov area on the border idf spokesman rear adm,1
israel sees this latest houthi incident seizing of a vessel as part of a continuum that links rocket fire from hezbollah and to a slightly lesser extent the october attack as all part of iran s efforts to move its proxies around in the region,1
an israeli official and a us official tell the times of israel that the jewish state will expand its humanitarian pauses in northern gaza,0
defense minister yoav gallant is the latest senior israeli official to meet with family members of the hostages currently being held by terrorists in gaza,1
the military says yehudit weiss s body had been found in a building near al shifa hospital a spokesman said weiss had been taken captive from kibbutz be eri during the hamas attacks on october,1
a palestinian aged succumbed tonight to critical wounds he sustained from the shrapnel of an israeli iron dome rocket fired to intercept rockets coming from gaza which fell at the entrance of the town of baqa ash sharqiyya north of tulkarem,0
white house national security council spokesperson john kirby chokes up during a cnn interview while discussing the scenes coming out of israel after hamas s surprise attack,0
rashida tlaib who has been an outspoken critic of israel s offensive in gaza and us policy on the war currently faces three separate resolutions attempting to censure her in the us house of representatives,0
the qassam brigades made the statement after rocket alerts sounded in tel aviv and several parts of central israel it was not immediately clear if there were any casualties or damage,0
the israel defense forces says it has carried out a drone strike against another terror cell in southern lebanon the idf says the cell was preparing to launch rockets at the mount dov area on the northern border,1
the israel defense forces says that ground forces operating in the gaza strip have directed the air force to carry out some strikes to thwart threats in real time,1
there has been renewed fighting on the border between israel and lebanon hezbollah said it had fired at several targets in the border region and directly hit kibbutz hanita on the israeli side,0
asked what his message is to the families of the roughly hostages in gaza us president joe biden tells reporters hang in there we re coming i ve been talking to the people involved every single day,1
the situation in the south of the territory is similar to the situation in the north israel keeps pounding the southern areas of the gaza strip,0
hamas has condemned israel s deadly raid on the jenin refugee camp in the occupied west bank,0
israeli colonists tonight set fire to two palestinian owned tents near the village of kisan east of bethlehem in the southern occupied west bank said a local official,0
three palestinians were shot dead by israeli soldiers on thursday after opening fire at a checkpoint in the occupied west bank an israeli soldier was killed and several others were wounded in the attack according to israeli officials,1
the israeli government s approval of the temporary gaza truce deal comes as netanyahu has faced weeks of pressure from the israeli public most notably the families of captives held in the bombarded enclave,1
a palestinian was injured today by a live bullet fired by israeli occupation forces after storming the town of qarawat bani hassan west of salfit in the north of the west bank according to local sources,0
at least four palestinians were shot and injured including one seriously during confrontations that broke out this evening with israeli forces in the town of kafr dan to the west of jenin as well as at the western entrance of the city,0
shaare zedek medical center a major private hospital in jerusalem is having a torah scroll written in memory of the members of its community who have been killed or fallen in battle in the current war,1
israel intends to maintain significant control over the gaza strip even after the war an israeli official says,1
in an interview with al jazeera john quigley an international law professor at ohio state university said that more than just a genocide in the making he believes that it is already happening against palestinians living in gaza,0
protesters leave empty strollers in london s parliament square in a call for the return of the israeli hostages held by terrorists in the gaza strip,1
the hamas terror group says it is holding hostage dozens of israeli soldiers and officers in the gaza strip in a statement hamas claims the captives have been secured in safe places and resistance tunnels,0
mosques in shuafat refugee camp in jerusalem call to join the fight pro hamas channels share a clip showing mosques of the shuafat refugee camp inside the jerusalem municipality issuing from their minarets calls for people to mobilize,0
the defense ministry says it has transferred a sum of nis million to the four local councils in the gaza border area as well as the city of sderot to fund the evacuation of their residents,0
israeli occupation forces today attacked palestinian olive pickers in the village of zabuba west of jenin in the northern occupied west bank said local and security sources,0
responding to a question from al jazeera antonio guterres has decried the loss of thousands of civilian lives in israel s bombardment of gaza the un boss said it is clear that thousands of children have been killed in just a few weeks,0
footage from outside israel s ofer prison in the occupied west bank shows families of palestinian prisoners still waiting for their release at least palestinian women and teenagers are slated for release under the deal,0
thousands of iranians took part in state sponsored marches to protest the deaths of children and other civilians in the gaza war,0
yifat zailer says she was horrified to see online video footage from gaza showing her female cousin and the woman s children aged months and years respectively,0
around palestinians were detained this morning in israeli army raids at their homes across the occupied territories including a young girl detained in east jerusalem s sheikh jarrah neighborhood for posting on social media,0
speaking during a visit to berlin comoros president and african union chairperson azali assoumani called for greater diplomatic pressure on israel to end its operations in gaza,0
at least palestinian civilians including children and women were brutally massacred in a series of israeli airstrikes since early dawn today across the gaza strip as the israeli genocidal aggression on the territory enters its sixteenths day,0
at least people were killed today and dozens were injured when an israeli warplane targeted buildings in the central and southern gaza strip reported wafa correspondent,0
following the october attacks by hamas netanyahu s government was calling for vengeance but on the fringes of the israeli public discourse anti war voices were persisting,1
regardless of how the current war ends october marks the day the people of gaza rose up and inflicted defeat upon the world s largest superpower through wounding their captors,0
israel s military has been advancing in the gaza strip from different approaches and it now says that it has encircled gaza city but the next stage of the battle that of urban and tunnel warfare will be far bloodier if it even happens,1
israeli occupation forces tuesday detained palestinians from the hebron in the southern west bank,0
the head of the idf southern command maj gen yaron finkelman entered the gaza strip today with ground forces to carry out an assessment the military says the idf says the assessment with the head of the combat engineering corps brig gen,1
prime minister benjamin netanyahu says that hamas leader yahya sinwar doesn t care about his nation and is acting like a little hitler in his bunker,1
rocket sirens are sounding all over the tel aviv region including the city itself areas east of the city around ben gurion airport and towns to the north and south,0
hezbollah chief hassan nasrallah calls to drag out the war between israel and hamas for as long as possible pressure needs to be expanded he says time is necessary for the movements of the resistance,0
defense minister yoav gallant has decided to extend an emergency situation to the entire state of israel his office says earlier gallant declared the special situation within a range of kilometers from the gaza strip,1
a palestinian youth was shot and injured today by israeli terror settler militias in the village of khirbet tana located on the outskirts of the town of beit furik in the west bank province of nablus according to local and medical sources,0
the israel defense forces says it has killed three senior commanders in hamas s daraj tuffah battalion in an airstrike in the gaza strip today,1
the bloody israeli aggression is continuing in gaza with a series of airstrikes last night resulting in the tragic loss of life and the injury of scores of civilians including children across the besieged territory according to local sources,0
sirens warning of incoming rocket fire are blaring in southern israel the red alert sirens are heard in kfar aza kibbutz sa ad kibbutz alumim and nahal oz,0
the pentagon continues to provide weapons shipments almost on a daily basis to israel pentagon deputy press secretary sabrina singh tells reporters we are not putting any limits on how israel uses weapons singh says,1
two palestinian youths sustained cuts and bruises this evening after being attacked by israeli occupation forces in the town of taqou east of bethlehem,0
israel issues a warning against travel to egypt jordan and morocco citing fears that israeli travelers will be targets of those angry at the ongoing war sparked by the deadly hamas onslaught,1
several palestinians were killed and others injured tonight in israeli airstrikes that targeted two houses in the besieged gaza strip said sources,0
rockets are fired by terrorists in the gaza strip at the city of beersheba in the south two rockets impact in open areas without causing injuries or damage,1
mahjoob zweiri professor at the gulf studies center at qatar university says that with this visit to the occupied west bank us secretary of state antony blinken is trying to show the world how the us narrative on the war in gaza has changed,0
a rocket has fallen in kiryat shmona local authorities say shortly after sirens went off in the northern town authorities are en route to the impact site to determine if anyone was hurt and the degree of damage to infrastructure,1
malaysia said it will not recognise unilateral sanctions in response to a proposed us law to impose sanctions on supporters of hamas and other armed palestinian groups the reuters news agency reports,0
more foreign nationals and injured palestinians have arrived in egypt from gaza a day after the rafah crossing opened to allow the first evacuations since israel s siege of the enclave began nearly four weeks ago,0
the israeli army began its full ground operation in gaza on friday moving tanks bulldozers infantrymen and combat engineer units into the strip,1
the tragic death toll in gaza has intensified calls for a ceasefire from around the world un secretary general antonio guterres has reiterated his demand for a ceasefire in the face of israeli criticism,0
the israel electric corporation says that one of its workers shalom aboudi was killed during yesterday s hezbollah attack on northern israel,0
several palestinians were injured today during confrontations with the israeli occupation forces in the southern west bank provinces of hebron and bethlehem according to medical sources,0
several are injured in clashes between israeli forces and suspected terrorists inside and outside a police station in the southern city of sderot channel reports massive amounts of gunfire and explosions are heard in the area,0
four medics sustained moderate to light injuries today when an israeli bombardment targeted an ambulance operating between the villages of tayr harfa and wadi al dabea in southern lebanon wafa correspondent has reported,0
the israel defense forces says ground troops captured a hamas stronghold overnight and some sites belonging to the terror group were struck as israel s ground offensive in the gaza strip continues,1
a spokesperson for the palestinian red crescent says al quds hospital in gaza city received two calls from israeli authorities demanding it evacuate,0
two palestinian brothers were injured this evening after being attacked by israeli colonists while they were picking the olive harvest in their privately owned land in the town of bruqin west of salfit said local sources,0
hussam badran a member of the political bureau of hamas says the terror group s onslaught is only in its early stages,0
israeli occupation forces monday fired bullets at farmers in the village of zabuba west of jenin while they were picking olives on their lands located behind the separation and apartheid wall,0
the white house says that us president joe biden spoke tuesday with the leader of key us partner jordan where us secretary of state blinken has visited multiple times since hamas launched its october attack on israel,1
the scenes of carnage and death following israeli attacks on al fakhoura and tall az zaatar schools in northern gaza are horrific and appalling says adele khodr the un agency s regional director for middle east and north africa,0
the united states leads calls for condemnation of a hamas assault on israel as the united nations security council opens an emergency session on the crisis,1
the israel defense forces says it has killed the commander of hamas s beit lahiya battalion nisam abu ajina in an overnight airstrike in the northern gaza strip,1
hani mahmoud reporting from khan younis southern gaza what seems to be a trend right now is constant israeli attacks on schools and hospitals and public facilities these two schools are in the jabalia refugee camp a densely populated area,0
israeli occupation forces tonight detained a year old palestinian teenager in the town of taqou southeast of bethlehem according to local activist mustafa al baddan,0
earlier we reported four civilians including three children and their grandmother were killed in air attacks in southern lebanon,0
a young palestinian man has been confirmed killed after being injured by live israeli military gunfire during confrontations in the village of atuf in the occupied west bank province of tubas according to local sources,0
rocket sirens are sounding in the tel aviv metropolis and the rishon lezion area for the second time in minutes with tv footage showing many rockets and some interceptions there are no immediate reports of impacts or injuries,0
the indonesian hospital was once one of the largest health facilities in northern gaza,0
police say they have arrested four suspects for stealing from a protest encampment in tel aviv set up by families of israelis being held hostage by palestinian terrorists in gaza,1
three palestinians have been killed in an israeli drone strike in jenin in the occupied west bank the head of the palestinian ambulance service told the reuters news agency,0
the israel defense forces says ground forces operating in the gaza strip have found infrastructure inside a mosque,1
ashraf al qudra the palestinian ministry of health spokesperson in gaza says wounded palestinians and their companions have managed to leave gaza via the rafah border crossing to seek treatment outside the enclave,0
united nations the un security council is negotiating a new resolution that demands immediate extended humanitarian pauses throughout the gaza strip but makes no mention of a cease fire,0
israeli occupation forces opened fire early this morning at a car near the east jerusalem neighborhood of isawiyya killing its driver according to witnesses,0
israel cut internet and phone lines in the gaza strip for the third time since the start of the israel hamas war on october palestinian telecom firm paltel says,1
the war continues,1
prime minister benjamin netanyahu responds to french president emmanuel macron s call for israel to stop bombing these babies these ladies these old people in gaza saying the responsibility for civilian deaths lies with hamas,1
a palestinian woman was killed in an israeli airstrike on her home at dawn on tuesday in deir al balah in the gaza strip,0
israeli colonists today forced at gunpoint a palestinian family to leave its land in the town of tuquo southeast of bethlehem and seized the family s furniture solar cells and water tanks according to a local official,0
idf chief of staff lt gen herzi halevi tells reservist officers at the southern command base in beersheba that the military is focusing efforts on targeting hamas officials,1
israeli security forces arrested members of terror group hamas in the west bank overnight among terror suspects the military says,1
warning sirens sound in cities throughout central israel as palestinian terrorists in the gaza strip target the area with a barrage of rockets,0
a palestinian youth was injured by israeli gunfire while another was detained during the israeli occupation forces raid at dawn on thursday into balata refugee camp east of the occupied west bank city of nablus,0
police say that as of today civilian victims of the october hamas assault have been identified police say this represents of the civilians believed killed,1
the palestinian journalists syndicate pjs today condemned attacks by the israeli occupation police against journalists covering events in occupied east jerusalem and the obstruction of their work,0
suspected drone infiltration alarms are sounding in the upper galilee the alerts are activated in the communities of yir on jish rehaniya alma avivim kerem ben zimra baram dalton and the ramat dalton industrial zone,0
israeli occupation forces shot and killed a palestinian youth tonight and injured another one during a military attack on the city of jenin and its refugee camp in the north of the occupied west bank according to medical sources,0
the israel defense forces says it intercepted a target believed to be a drone that was heading toward israeli airspace from lebanon the idf says the object did not manage to enter israeli airspace,1
israeli forces wednesday killed a palestinian youth during a military raid in the occupied west bank city of qalqilya sources confirmed,0
colonial israeli settlers launched a terrorist attack this evening on the village of yasuf located in the occupied west bank province of salfit injuring two palestinians by live ammunition and setting two homes on fire according to local sources,0
the hamas run health ministry in hamas ruled gaza says people have been killed in the palestinian territory since the eruption of war with israel on october the latest death toll includes children killed a ministry statement claims,0
the magen david adom emergency service says one of the civilians injured in the anti tank missile attack on northern israel is in critical condition three to five other people are in serious condition a spokesman tells channel news,0
us treasury secretary janet yellen says support to israel and ukraine and israel are absolute top priorities for the united states and she expects bipartisan support despite political upheaval in congress,1
saudi arabia intercepted one of the cruise missiles fired toward israel last week by iran backed houthi rebels the wall street journal reveals,1
the chief of the israel defense forces tells troops near the border with the gaza strip that the army is finding its footing after being challenged by hamas s surprise attack even as mop up operations against terrorists inside israel are continuing,1
new us ambassador to israel jack lew made his first visit to the western wall earlier this evening where he lit a candle in memory of those massacred in the hamas terror onslaught on october,1
defense minister yoav gallant issues a statement on the deaths of nine soldiers killed in fighting in northern gaza the fall of idf fighters in the battles against hamas terrorists in gaza is a hard and painful blow,1
the attack took place in the occupied west bank city of jenin the military also said that it exchanged fire with palestinian fighters who allegedly used ambulances to flee towards the ibn sina hospital in order to hide there,1
at least people were killed this afternoon and many others were injured when an israeli warplane targeted and destroyed an inhabited residential building west of gaza city,0
palestinian authority president mahmoud abbas has called on the leaders of arab nations to convene an emergency arab league summit in response to israel s operation in gaza he said in a speech saturday from ramallah in the occupied west bank,0
the medical service said red crescent ambulances two un buses and other vehicles were involved in the evacuation of wounded and sick people as well as a number of medical teams from al shifa hospital in gaza city to the south,0
three british men are said to either be missing or dead after the hamas attack on israel nathanel young was killed while serving in the israel defense forces his sister gaby shalev says on facebook,0
the israel defense forces idf says it hit hezbollah targets in lebanon overnight after the militant group fired rockets towards israeli territory on friday,1
some people have descended on freedom plaza near the white house for what washington s largest pro palestinian protest in years,0
israeli forces killed two palestinians including a disabled man during incursions in the occupied west bank palestinian news agency wafa has reported,0
uk prime minister rishi sunak says he supports a pause in fighting to allow aid into gaza though he rejects calls for a full ceasefire in the israel hamas war sunak says that israel has the right to respond militarily to hamas s oct,1
finance minister bezalel smotrich responds to criticism of the government s economic actions amid the war saying that his plan is a rapid response geared at maintaining keeping the economy going the goal is continuity of the israeli economy,1
us late night host jimmy kimmel showed his support for israel the other night discussing in his opening monologue the horrific news over the weekend,1
