text,label
"Prime Minister Benjamin Netanyahu publicly states for the first time that Israel does not seek to displace Palestinians in the war against Hamas, after a growing number of regional leaders expressed fears that this was Jerusalem’s ulterior motive",1
Rocket warning sirens are activated in several kibbutzim near the border with the Gaza Strip,0
"US President Joe Biden welcomes the Israeli decision to formalize and broaden humanitarian pauses to its fighting in Gaza 
“These pauses will help get civilians to safer areas away from active fighting",1
Prime Minister Benjamin Netanyahu confirms that Israel has agreed to implement pauses in IDF operations in specific areas of northern Gaza to allow Palestinian civilians to evacuate,1
"WASHINGTON — US and coalition forces in Iraq and Syria have been targeted multiple times in the last day, with three minor injuries reported, US defense officials say Thursday",1
"The family of Oren Goldin, a resident of Kibbutz Nir Yitzhak who has been listed as missing since the devastating Hamas attack on October 7, has been informed that he was killed in the onslaught by the Gaza-ruling terror group",1
"For the first time ever, Israel’s most advanced air defense system, the Arrow 3, made a successful interception of a missile heading for the country’s southernmost city of Eilat, the IDF and the Defense Ministry announce",1
The Israel Defense Forces says it has struck a number of Hezbollah sites in southern Lebanon in response to missile and rocket attacks on northern Israel that continued this evening,1
"US officials believe the death toll in Gaza may well be even higher than the more than 10,000 reported by the Strip’s Hamas-run Health Ministry, Assistant Secretary of State Barbara Leaf told a US House panel yesterday",0
"Pro-Palestinian students at the University of California, Los Angeles were filmed at an event yesterday striking a pair of pinatas plastered with the faces of Prime Minister Benjamin Netanyahu and US President Joe Biden",0
"Prime Minister Benjamin Netanyahu and his wife Sara meet the family of 2nd Lt  Pedayah Mark, a soldier in the IDF’s Givati Brigade who was killed last week in battle in Gaza",1
"Turkey’s parliament has announced it’s boycotting companies that support Israel, saying their products won’t be sold in any of its restaurants, cafeterias or teahouses",0
"More than 400 Americans and their family members have been able to evacuate Gaza over the past week, since Egypt’s Rafah crossing was opened to civilians for the first time since the outbreak of the Israel-Hamas war",0
"A number of rockets were launched from the Gaza Strip at central Israel a short while ago 
No sirens sounded, as the projectiles apparently landed in the sea 
The Hamas terror groups claims to have fired rockets at Tel Aviv",0
"Defense Minister Yoav Gallant calls the Gaza Strip “the biggest terror base mankind has ever built,” and rejects any humanitarian pause before Palestinian terror groups release the more than 240 hostages they are holding",1
"The Israel Defense Forces says it has uncovered more tunnels in the northern Gaza Strip, near a ferris wheel and a university 
The IDF says paratroopers operating in northern Gaza found a tunnel adjacent to an old amusement park",1
The National Planning and Building Council has advanced a plan to establish a new Jewish community near the Gaza border,1
"The IDF’s Home Front Command is deploying a new version of its rocket alarm app for iPhone users, after several complaints of delays with its push notifications",1
"Hundreds of people are demonstrating outside the United Nations headquarters in New York, demanding the release of the roughly 240 hostages who have been held by Palestinian terrorists in Gaza for the past month",1
"The Health Ministry updates that since the beginning of the war a month ago, 7,262 people have been brought to hospitals around the country for treatment of injuries 
Of them, 1,933 are women and 5,330 are men",0
"Rocket sirens sound in Ashdod and nearby communities, as TV footage shows a barrage of rockets fired from Gaza 
There are no immediate reports of impacts",0
"The Israel Defense Forces says some 20 rockets were fired from Lebanon at northern Israel, setting off sirens in the Galilee and Golan 
It says troops are responding with artillery fire toward the sources of the rocket fire",0
"On Rio de Janeiro’s iconic Copacabana beach, nonprofit Rio de Paz has planted 1,400 blue-and-white Israeli flags in honor of those killed by Hamas one month ago, and 34 photos of the children and teenagers who were taken hostage",1
"Rocket alerts are sounding in several communities in the Golan Heights and the northern Galilee 
There are no immediate reports of impacts or casualties",0
"Foreign Minister Eli Cohen will head to Brussels tomorrow along with families of Israeli hostages, where he will speak in front of the European parliament",1
German Air Force Chief Commander General Ingo Gerhartz visits Sheba Medical Center near Tel Aviv today  While at the hospital — Israel’s largest — he takes the time to donate blood,1
"The head of the Southern Command, Maj  Gen  Yaron Finkelman, summarizes the first month of the war on Hamas by hailing IDF soldiers and commanders as a “generation of victory ”
“Our actions are harming the heart of Hamas activities",1
Israeli troops thwarted a suspected stabbing attack in the West Bank settlement of Ofra this afternoon,1
"Aerial defense forces intercepted a “suspicious aerial target” detected on the Lebanese border before it entered into Israeli airspace, the military says",1
"Sirens warning of incoming rockets sound in the southern communities of Mivtahim, Talmei Eliyahu, Amioz, Sde Nitzan, Zohar, and Ohad, near the Gaza border 
There are no immediate reports of injuries or damage",0
"The United Arab Emirates is setting up a field hospital in the Gaza Strip with some 150 beds, a surgery department and intensive care units for adults and children",0
"Israeli security forces arrested 11 members of terror group Hamas in the West Bank overnight, among 28 terror suspects, the military says",1
IDF troops launched artillery shells at a Hezbollah cell in Lebanese territory that tried to launch an anti-tank guided missile attack in Israeli territory near moshav Shtula in the Upper Galilee,1
"Israelis hold a minute of standing silence to commemorate the victims of Hamas’s October 7 massacre across southern Israel, as memorial services get underway today",1
Russia says that Heritage Minister Amihai Eliyahu’s remarks appearing to consider the use of nuclear weapons in Gaza raise “a huge number of questions,0
A Palestinian woman wrapped in a Hamas flag and carrying a small knife was shot and wounded by Israeli forces at the Qalandiya checkpoint near Jerusalem in what the police say was a foiled terror attack,1
"Singapore’s government is warning that anyone who displays or wears emblems or symbols linked to the Israel-Hamas war could be jailed, saying the conflict was an “emotive issue” that could disrupt national peace",0
"Israeli forces have taken control of a Hamas military outpost in the heart of Gaza City, the Israel Defense Forces say, locating anti-tank launchers and missiles, weapons, and intelligence materials on the site",1
Indonesia denies an Israeli claim made yesterday that a hospital built in the Gaza Strip using Indonesian funding sits atop a network of Hamas tunnels and is located near a launchpad for rocket attacks on Israel,0
Top Israel Antiquities Authority archaeologists have joined IDF efforts to identify remains of missing people in homes and vehicles burnt during Hamas’s grisly October 7 massacre in Israeli communities around the Gaza Strip,1
"A Palestinian was killed in clashes with IDF troops in the village of Sa’ir near Hebron in the southern West Bank, according to Palestinian media reports",1
Prime Minister Benjamin Netanyahu says Israel will have “overall security responsibility” over the Gaza Strip “for an indefinite period” after the war against Hamas ends,1
Hundreds of far-left US Jewish activists have peacefully occupied New York’s Statue of Liberty to demand a ceasefire in Gaza and an end to Israel’s “genocidal bombardment” of civilians in Gaza,0
"Hundreds of pro-Palestinian protesters calling for a ceasefire in Gaza block traffic at the Port of Tacoma, where a military supply ship had recently arrived",0
Qatar’s ambassador for Gaza reconstruction Mohamed al-Emadi tears into Israel after an IDF spokesperson said that Hamas had dug a tunnel underneath a Qatari-funded hospital in Gaza,0
"UAE President Mohamed bin Zayed has directed Emirati authorities to establish a 150-bed field hospital inside Gaza to treat Palestinians wounded during the Israel-Hamas war, the Gulf kingdom’s WAM state news agency reports",0
"Israel’s Foreign Ministry slams South Africa after it announced earlier today that it was withdrawing all of its envoys from the Jewish state, in protest of the war in Gaza",0
The United States condemns Heritage Minister Amichai Eliyahu’s “wholly unacceptable” suggestion yesterday that dropping a nuclear bomb on Gaza is among Israel’s options in the war against Hamas,0
"IDF spokesman Rear Adm  Daniel Hagari denies reports in international media based on Hamas claims that it had carried out an airstrike on the roof of the Al-Shifa hospital in Gaza, damaging solar panels on the roof",1
A report in the Wall Street Journal claims that the White House is planning to transfer $320 million worth of precision-guided bombs to Israel,1
"Seventy trucks carrying international humanitarian aid were inspected and transferred to Gaza via the Rafah crossing today, Israel’s COGAT military liaison to the Palestinians says 
The trucks contained medical supplies, food, and water",0
"Israeli security services have foiled multiple plots against Israeli targets abroad since the war broke out, a security official tells The Times of Israel",1
"Yemen’s Iran-backed Houthi rebels claim to launch a fresh drone attack against Israel 
The Houthis assert without any evidence that their latest strike temporarily halted activity at Israeli military bases and airports",0
"The Health Ministry opens 300 new positions for nurses at hospitals around the country, especially for surgery and intensive care services",0
The Israel Defense Forces says fighter jets struck Hezbollah sites in Lebanon in response to rocket fire on northern Israel earlier,1
"The head of the IDF Southern Command, Maj  Gen  Yaron Finkelman, entered the Gaza Strip today with ground forces to carry out an assessment, the military says 
The IDF says the assessment, with the head of the Combat Engineering Corps, Brig  Gen",1
"Hamas will not accept a puppet government in the Gaza Strip and will remain in the territory, says the leader of the Palestinian terror group in Lebanon",0
"IDF Spokesman Rear Adm  Daniel Hagari says ground forces have been operating deeper in Gaza City in the last few hours 
Hagari says the IDF is “deepening the pressure on Gaza City,” where Hamas’s main stronghold is believed to be",1
"Visiting the Israeli Air Force’s fleet of F-35I fighter jets, IDF Chief of Staff Lt  Gen  Herzi Halevi warns that Israel “knows how to reach anywhere in the Middle East",1
"Defense Minister Yoav Gallant has approved additional military plans for the IDF’s ground operation in the Gaza Strip, his office says 
In a video statement, Gallant says that the IDF’s operations over the past day have been “very impressive",1
"UN Secretary-General Antonio Guterres urges an immediate ceasefire in the Israel-Hamas conflict, repeating his warning that the Gaza Strip is becoming a “graveyard for children",0
"Eight firefighters are leaving the United States for Israel to help fill in for Israeli firefighters who have been called up to serve in the IDF 
The firefighters from Miami Beach, Florida, say it is the first city-sanctioned such mission in the US",1
"The Israel Defense Forces says it is carrying out airstrikes against sites belonging to the Hezbollah terror group in southern Lebanon, in response to some 30 rockets fired on northern Israel earlier",1
Prime Minister Benjamin Netanyahu tells a gathering of foreign envoys to Israel that their countries must join Israel’s pressure on the International Committee of the Red Cross to demand the ability to visit the some 240 hostages held in Gaza,1
Opposition Leader Yair Lapid says Israel needs to fix its controversial 2018 Basic Law: Nation-State of the Jewish People by legally enshrining equality for non-Jewish citizens,0
"Israeli forces operating in the northern Gaza Strip have located several rocket launchers and more than 50 rockets, located in a compound used by a youth movement and in a mosque, the military says",1
Police confirm officers entered the West Bank city of Tulkarem earlier today to kill members of a terror cell that was planning to carry out major attacks on behalf of Hamas,1
"Mohamed Zaqout, the general manager of hospitals in Gaza, claims that the roof of a building at al-Shifa hospital, Gaza’s largest, was damaged by an Israeli strike, resulting in deaths and injuries",0
"Several long-range rockets were launched from the Gaza Strip toward central Israel a short while ago 
No sirens sounded, as the projectiles apparently landed in the sea 
Residents of the area report hearing several blasts",0
"The Gaza Strip-based Hamas terror group claims responsibility for firing a barrage of rockets from Lebanon at northern Israel, as missiles were also fired simultaneously by other terror groups along the border",0
Palestinian media outlets report that Israeli forces killed three gunmen in a car in the West Bank city of Tulkarem,1
"Six ambulances carrying wounded Palestinians arrive in Egypt today through the Rafah border crossing with the war-torn Gaza Strip, a border official tells AFP",0
"A Border Police officer who was critically wounded in a stabbing attack near Jerusalem’s Old City this morning has died 
She is named as Sgt  Rose Elisheva Lubin, 20, from Kibbutz Sa’ad in southern Israel",0
Air raid sirens sound in Ashdod and other areas near the Gaza Strip after a barrage of rockets is fired from Gaza,0
The Israel Defense Forces says it has killed the commander of Hamas’s Deir al Balah battalion in an overnight airstrike in the Gaza Strip,1
"The Hamas-run Health Ministry in Gaza claims that the Palestinian death toll from the ongoing war with Israel has jumped to over 10,000 
The Health Ministry says that 292 people were killed in Gaza yesterday, raising the death toll to 10,022",0
Jordanian Prime Minister Bisher Khasawneh warns that any attempt to “displace” Palestinians from Gaza or the West Bank would be “a red line” and Jordan will consider it “a declaration of war,0
The South African government says it will recall all its diplomats from Israel to signal its concern over the situation in Gaza,0
"Yisrael Beytenu party head Avigdor Liberman says the government needs to take a stronger hand against Hezbollah attacks in the north, saying Israel’s current controlled response policy is insufficient 
“We have to change the policy",1
The northern city of Kiryat Shmona has urged any remaining residents to leave as it continues to be targeted by rockets from Lebanon,0
"After it was attacked by Hamas terrorists on October 7, the Nahal Oz surveillance control center has been reopened by the military, temporarily at the Re’im army base",1
"Communication services have been gradually restored across Gaza, a main telecom provider and an advocacy group say, 15 hours after the territory experienced its third communication blackout since the war began on Oct  7",0
"Israel promised the US that the thousands of M-16s it is purchasing from US companies will not go to civilian security teams in the West Bank, Walla reports",1
"France is in talks with Egypt regarding setting up a field hospital near the Gaza Strip border to accept wounded Palestinians, Reuters reports, citing Defense Minister Sebastien Lecornu",0
"Meeting with Bulgarian Prime Minister Nikolay Denkov in Jerusalem, Prime Minister Benjamin Netanyahu says, “We think we are not only fighting our war, we think we are fighting the battle of civilization against barbarism",1
The Israel Defense Forces believes heavy overnight strikes in the northern Gaza Strip caused significant damage to underground and aboveground infrastructure belonging to Hamas,1
European Commission chief Ursula von der Leyen says the EU is increasing its humanitarian aid for Gaza by 25 million euros ($27 million),0
"Thai Prime Minister Srettha Thavisin has said the country’s 23 hostages in Gaza are safe and will be freed soon, the country’s The Nation reports 
Thavisin says a ceasefire is necessary to arrange their release from the Strip",0
The Israel Defense Forces says it has been carrying out intensive logistical efforts to resupply ground forces operating in the Gaza Strip,1
"The Israel Defense Forces’s Arabic-language Spokesman, Lt  Col  Avichay Adraee, says Israel will again open a corridor for Gazan civilians in the north of the Strip to escape south",1
"The US has warned both Hezbollah and Iran that it is ready to act militarily against them if they escalate the conflict with Israel, given its war with Hamas in Gaza, The New York Times reports",1
The London Metropolitan Police say they are looking into an apparent employee who said those supporting Israel in its war against Hamas should be investigated for hate crimes and extremism,1
"Police say the Palestinian assailant who carried a stabbing attack near Jerusalem’s Old City, wounding two officers, was shot dead 
He is identified by police as a 16-year-old resident of East Jerusalem’s Issawiya neighborhood",0
The Israeli army says it coordinated with Jordan to air-drop vital medical supplies to a field hospital in the Gaza Strip,0
"The Israel Defense Forces says ground troops captured a Hamas stronghold overnight, and some 450 sites belonging to the terror group were struck, as Israel’s ground offensive in the Gaza Strip continues",1
"Police say an assailant stabbed two Border Police officers just outside the Herod’s Gate entrance to Jerusalem’s Old City 
It says a female officer is seriously wounded and a male officer is lightly hurt",1
"Security forces have arrested 23 people in East Jerusalem suspected of violence at protests and of social media posts backing violence and terror, police say",1
The UN says that 88 staff members from its Palestinian refugee agency UNRWA have been reported killed since the start of hostilities on October 7,0
"Jordan’s airdrop of medical supplies into Gaza was coordinated with the US and Israel, an American official tells The Times of Israel 
The official speaks on condition of anonymity",0
Jordan’s Queen Rania says rejections of a ceasefire in Gaza are “morally reprehensible” and amount to a justification for the deaths of thousands of civilians,0
"Jordan’s air force has airdropped medical aid into Gaza, King Abdullah says on Twitter, seemingly bypassing Israel’s tight embargo on unsupervised aid entering the Strip",0
"The Kiryat Shmona municipality says the city was targeted in two separate rocket barrages Sunday night with over half of the 13 projectiles fired hitting areas inside the city 
It says there are no injuries from either attack",0
The UAE joins the chorus of condemnations against Heritage Minister Amichai Eliyahu for saying one of Israel’s options in the war against Hamas is to drop a nuclear bomb on Gaza,0
"Prime Minister Benjamin Netanyahu spoke with Mirjana Spoljaric, head of the International Committee of the Red Cross, to demand the organization call for the release of Israelis being held hostage by Palestinian terrorists in Gaza, his office says",1
"Michael Herzog, the Israeli ambassador to the US, says Gaza is “the biggest terror complex in the world,” with tens of thousands of fighters and rockets, among other weaponry — and 310 miles (500 kilometers) of underground tunnels",1
"US National Security Adviser Jake Sullivan, who has not tweeted from his personal account in almost three years, shares a video from Arab Israeli influencer Nas Daily calling for Jewish-Muslim coexistence during the war in Gaza",0
"Rocket warning sirens are again activated in Tel Aviv and numerous other cities in central Israel, as terrorists in the Gaza Strip fire another salvo of rockets 
Alerts are also heard in the southern port city of Ashdod",0
"US Central Intelligence Agency director chief Bill Burns will visit Israel this week to discuss the war against Hamas, an official familiar with the matter tells The Times of Israel",1
"The Israel Defense Forces says it facilitated the opening of a humanitarian corridor on the Gaza Strip’s main north-south Salah a-Din road, to allow Palestinian civilians in northern Gaza to evacuate to its south",1
"Incoming rocket sirens are again sounding in the northern city of Kiryat Shmona, close to the Lebanon border 
Earlier today, Hezbollah launched a barrage of rockets from Lebanon on the city, causing some damage",0
"BAGHDAD, Iraq — US Secretary of State Antony Blinken condemns attacks on American troops in Iraq, during a surprise visit to Baghdad to discuss the risks of escalation in Israel’s war with Hamas",1
"Senior IDF officials, in conversations in recent days with residents of the south regarding the Hamas slaughter on October 7, have highlighted their sense of “shame” for having failed to protect the citizens, Channel 12 reports",1
IDF Spokesman Rear Adm  Daniel Hagari says the military is carrying out widespread strikes in the Gaza Strip at this hour,1
"IDF Spokesman Rear Adm  Daniel Hagari says Israeli forces have fully encircled Gaza City and split the coastal enclave in two 
He says troops led by the Golani Brigade’s reconnaissance unit “reached the coastline and are holding it",1
"IDF Chief of Staff Lt  Gen  Herzi Halevi says the military is “ready at any moment to go on the offense in the north,” as in recent weeks it has been defending against daily Hezbollah missile and rocket attacks",1
"An Israeli official says that the IDF, and its deployment on the northern border, would change as well after the war",1
"An Israeli official strikes an optimistic note on the prospects of normalization between Israel and Saudi Arabia after the war 
“Wise people are sitting in Saudi Arabia and in Israel,” says the official",1
"Israel intends to maintain significant control over the Gaza Strip even after the war, an Israeli official says",1
"Rocket warning sirens sound in Tel Aviv and other communities across central Israel, as Palestinian terrorists in the Gaza Strip fire a fresh barrage of rockets",0
The Hezbollah terror group claims responsibility for rocket fire on the northern city of Kiryat Shmona earlier,0
"US Senator Bernie Sanders rejects calls for a ceasefire in Gaza, breaking from a growing group of progressive lawmakers who have been leading such a call in recent weeks 
“I don’t know how you can have a ceasefire",1
"A rocket launched from Lebanon has landed in the northern city of Kiryat Shmona, setting a car ablaze 
Firefighters are at the scene working to extinguish the fire",0
"An Israeli civilian was killed in an anti-tank guided missile attack launched from Lebanon at an area near the northern community of Yiftah earlier today, the IDF’s Arabic-language spokesman, Lt  Col  Avichay Adraee, says",0
"Defense Minister Yoav Gallant meets with the families of Israelis being held hostage in Gaza, outlining the efforts to locate their loved ones",1
"Incoming rocket sirens are sounding in the northern city of Kiryat Shmona and several nearby communities, close to the Lebanon border",0
"Israel cut internet and phone lines in the Gaza Strip, for the third time since the start of the Israel-Hamas war on October 7, Palestinian telecom firm Paltel says",1
"The Israel Defense Forces releases information on the 36th Division’s operations in the Gaza Strip over the past week, during which its forces led a maneuver across the territory, reaching its coastline",1
"Rocket warning sirens are activated in Sderot and several other Israeli communities near the Gaza border, as an intense Israeli bombardment is reported in the Strip",0
Prime Minister Benjamin Netanyahu says that Hamas leader Yahya Sinwar “doesn’t care about his nation and is acting like a little Hitler in his bunker,1
"ISTANBUL – Supporters of an Islamist group march to the US Embassy in Ankara, hours ahead of Secretary of State Antony Blinken’s expected arrival in the Turkish capital",0
Incoming rocket alerts sound in numerous communities bordering the Gaza Strip,0
Police say they have arrested four suspects for stealing from a protest encampment in Tel Aviv set up by families of Israelis being held hostage by Palestinian terrorists in Gaza,1
"Rocket warning alerts sound in Beersheba, as Palestinian terrorists in Gaza appear to target launch rockets at the southern city 
Sirens are also activated in Hatzerim, a nearby kibbutz that houses an air force base",0
"Touring an Israeli Air Force base, Prime Minister Benjamin Netanyahu reiterates that Israel will not agree to a ceasefire in Gaza unless the Hamas terror group releases the hostages it is holding 
“Take this [word “ceasefire”] out of the lexicon",1
"President Isaac Herzog accepts the credentials of US Ambassador Jack Lew, whose confirmation as the new American envoy in Jerusalem was fast-tracked due to the ongoing war between Israel and Hamas",1
"In a briefing to international media outlets, IDF Spokesman Rear Adm  Daniel Hagari reveals new intelligence information and evidence showing Hamas’s use of medical facilities in the Gaza Strip for terror purposes",1
Rocket warning sirens are activated in the southern city of Sderot and two other communities near the Gaza border,0
"The Saudi foreign ministry condemns the “extremist” suggestion by Heritage Minister Avichai Eliyahu that Israel might drop a nuclear bomb on Gaza, saying that it “shows to what extent extremism and brutality have penetrated the Israeli government",0
"An anti-tank guided missile launched from Lebanon has reportedly struck a vehicle near the northern community of Yiftah 
Several Hebrew media outlets report that at least one person is wounded in the strike",0
"Thousands of people demonstrate at London’s Parliament Square, singing songs for peace and demanding the release of over 240 hostages kidnapped by terror group Hamas and held in the Gaza Strip",1
Incoming rocket sirens are sounding in the northern village of Arab al-Aramshe on the Lebanon border,0
"Rocket alarms blare in the city Netivot, near Gaza 
There are no immediate reports of impacts in the city, some of whose residents have left following Hamas’s October 7 atrocities and the frequent rocket fire ever since",0
The Palestinian Authority foreign ministry issues a statement condemning the assertion by Israeli Heritage Minister Amichai Eliyahu that dropping a nuclear bomb on the Gaza Strip is an option,0
"Israeli ground forces operating in the northern Gaza Strip have located Hamas rocket launchers in close proximity to a swimming pool and a playground, the Israel Defense Forces reveals",1
"US Secretary of State Antony Blinken has made a high-security, previously unannounced visit to the West Bank, meeting with Palestinian Authority President Mahmoud Abbas, according to photographs released by the PA",0
"The Israel Defense Forces says troops killed an Islamic State operative and detained 36 wanted Palestinians, including 18 Hamas members, during overnight raids across the West Bank",1
"Incoming rocket sirens are sounding in the northern communities of Avivim and Yir’on, close to the Lebanon border",0
"Prime Minister Benjamin Netanyahu suspends Heritage Minister Amihai Eliyahu from government meetings indefinitely, the premier’s office announces",0
"Israel is working to spread the footage of massacres perpetrated by Hamas on October 7 to parliaments and press offices around the world, at the instruction of Foreign Minister Eli Cohen",1
The Israel Defense Forces says incoming rocket sirens that sounded in the northern community of Mattat a short while ago were caused by an Iron Dome interceptor launch,0
"Opposition Leader Yair Lapid lambastes Heritage Minister Amichai Eliyahu’s assertion that dropping a nuclear bomb on the Gaza Strip is a possibility, branding it “a horrifying and insane remark by an irresponsible minister",0
"Prime Minister Benjamin Netanyahu quickly disavows Heritage Minister Amichai Eliyahu’s contention that dropping a nuclear bomb on the Gaza Strip is a possibility 
“Amichai Eliyahu’s words are detached from reality,” Netanyahu says in a statement",0
"Incoming rocket sirens are sounding in the northern community of Mattat, close to the Lebanon border",0
"Chad recalls its charge d’affaires from Israel, denouncing the “loss of life of many innocent citizens in Gaza ”
The African country calls for a ceasefire “that will lead to a stable solution for the Palestinian question",0
A minister from the extremist Otzma Yehudit party says one of Israel’s options in the war in Gaza is to drop a nuclear bomb on the Strip,1
"The Israel Defense Forces says that since the beginning of the ground offensive in the Gaza Strip a week ago, it has struck more than 2,500 targets by land, air and navy forces",1
Official Palestinian Authority news agency Wafa reports that one person was injured and nine were arrested overnight as IDF forces operated in the West Bank’s Jenin,1
Air raid sirens are sounding in several Gaza border towns for the third time this morning,0
Hamas’s al-Qassam Brigades claims that members of its Jenin battalion are facing off against Israeli forces entering the West Bank city and refugee camp,0
"Tiptoeing carefully, former US president Barack Obama condemns the October 7 Hamas attacks on Israel, while also urging people to “take in the whole truth",0
"IDF Arabic Spokesman Avichay Adraee says Israel will reopen a corridor for Gazan civilians in the north of the Strip to escape south on Sunday, despite coming under attack while trying to open the road Saturday",1
"Troops operating in Israel near Kissufim on the Gaza border came under anti-tank missile fire recently, Hebrew media outlets report 
No troops were hurt in the attack and Israel returned fire, hitting its source, according to the reports",0
"A crowd of protesters from a pro-Palestinian rally earlier today in Washington have marched to the gate of the White House, where they are filmed chanting, “We don’t want a Jewish state",0
"Israeli fighter jets struck a number of sites belonging to the Hezbollah terror group in southern Lebanon after rockets were identified being fired at Israel, the military says",1
"REHOBOTH BEACH, Delaware — US President Joe Biden says that progress has been made on securing a so-called “humanitarian pause” in the fighting between Israel and Hamas, as his secretary of state works on the same issue in the Middle East",0
"In footage aired this evening, Israeli military reporters accompany IDF troops into Gaza for the first time, providing some of the most up-close coverage of the ground operation to date",1
The Mossad puts out a statement through the Prime Minister’s Office declaring that “there is only one official channel that manages the release of the hostages,1
Warning sirens sound in cities throughout central Israel as Palestinian terrorists in the Gaza Strip target the area with a barrage of rockets,0
"During a meeting yesterday of the war cabinet, US Secretary of State Antony Blinken told Israeli leaders they must do more to ensure noncombatants in Gaza are not harmed in the fighting between Israel and Hamas terrorists, Channel 13 news reports",0
"Some 10,000 people have descended on Freedom Plaza near the White House for what Washington’s largest pro-Palestinian protest in years",0
Rocket warning alerts sound in Ashkelon and several other southern communities near the Gaza Strip,0
"The Israel Defense Forces says fighter jets struck a Hamas site on the roof of a building in the Gaza Strip, as well as a tunnel near the building, following intelligence information gathered from the Shin Bet interrogation of a Hamas terrorist",1
"After touring the northern border and in the south in the past two days, Defense Minister Yoav Gallant says he was told by reserve soldiers that they are prepared “to fight until victory” and for as long as it takes",1
"A rocket launched from the Gaza Strip landed in the southern city of Sderot a short while ago 
The municipality shares a photo showing damage to a street from the impact 
There are no injuries",0
BERLIN — Thousands of pro-Palestinian protesters take to the streets of Berlin waving flags and demanding an end to Israeli strikes on Gaza amid the ongoing war triggered by the Hamas terror group’s deadly October 7 onslaught,0
Incoming rocket sirens are activated in the southern city of Sderot and two other communities near the Gaza Strip,0
"After Turkey announces it is recalling its ambassador to Israel amid the ongoing war against Hamas, the Foreign Ministry accuses Turkish President Recep Tayyip Erdogan of siding with the Gaza-ruling terror group",0
The Israel Defense Forces says the long-range rocket launched by the Hamas terror group in the Gaza Strip toward the southernmost city of Eilat was intercepted by the Arrow air defense system,1
The Hamas terror group claims to have launched an Ayyash 250 rocket — believed to have a range of 250 kilometers — at the southernmost city of Eilat,0
An Israeli soldier was slightly hurt in a shooting attack in the West Bank earlier today,0
"PARIS — Several thousand protesters calling for an immediate ceasefire in Gaza are taking part in a pro-Palestinian, anti-Israel march through the rain-dampened streets of Paris, with some shouting “Israel, assassin",0
"A long-range rocket was launched from the Gaza Strip, heading south 
Sirens are sounding in several towns in the Arava region, just north of Eilat",0
"Qatari Foreign Minister Sheikh Mohammed bin Abdulrahman Al-Thani called for an immediate ceasefire and the entry of humanitarian aid to Gaza during his meeting today with US Secretary of State Antony Blinken, according to the Gulf emirate",0
"The Hamas terror group’s military wing, the Izz ad-Din al-Qassam Brigades, claims to have clashed with Israeli troops several times in Gaza City’s Tel al-Hawa neighborhood in the last few hours",0
"Rocket warning sirens sound in the southern coastal cities of Ashkelon and Ashdod, as well as in a number of surrounding communities",0
Turkey says it is recalling its ambassador to Israel for consultations due to Israel’s refusal to agree to a ceasefire in Gaza,0
"US Secretary of State Antony Blinken will visit Turkey for two days from Sunday as part of a Middle East tour amid the Israel-Hamas war, the State Department says",0
"Israel’s point man on returning the hostages Gal Hirsch is booed by families of the captives as he came to a protest they are holding outside military headquarters in Tel Aviv 
“You are an embarrassment,” one woman shouts at him",0
The Israel Defense Forces publishes footage showing strikes on Hezbollah sites in southern Lebanon in response to rocket and missile attacks on northern Israel today,1
"Thousands of Iranians gather on the streets to mark the anniversary of the 1979 takeover of the US embassy in Tehran, chanting “Death to America” and “Death to Israel” while condemning Washington’s support of Israel as it fights Hamas in Gaza",0
"Turkish President Recep Tayyip Erdogan says he can no longer speak to Prime Minister Benjamin Netanyahu in light of the bombardment of Gaza, Turkish media reports 
“Netanyahu is no longer someone we can talk to",0
The Hamas-run health ministry in Gaza claims at least 12 people are killed when Israel struck a United Nations school where thousands of displaced Palestinians were sheltering  The claims by the terror group cannot be confirmed,0
"Footage shows Israeli airstrikes against Hezbollah positions in southern Lebanon, in response to repeated rocket and missile fire on northern Israel 
Clips shared online show massive plumes of smoke near the Lebanese village of Rmeish",1
The Foreign Ministry castigates the Honduran government for recalling its ambassador from Israel in protest of the fighting in Gaza,0
"The Israel Defense Forces says it is carrying out airstrikes against sites belonging to the Hezbollah terror group in southern Lebanon in response to rocket fire on northern Israel 
There are no reports of injuries in the rocket attacks",1
"Incoming rocket sirens are sounding in the Upper Galilee towns of Dishon and Malkia, close to the Lebanon border",0
"The Israel Defense Forces says a number of rockets were fired from Lebanon at the Rosh Hanikra area 
No sirens sounded in towns in the area 
There are no injuries in the attack, the IDF says",0
US Secretary of State Antony Blinken has begun meeting Arab leaders in Jordan as he continues his Middle East shuttle diplomacy in the wake of the Israel-Hamas war,0
"Pentagon spokesman Brigadier General Patrick Ryder says he does not think Hezbollah will escalate fighting with Israel, telling the BBC that “a broader regional conflict has been deterred",1
"The Israel Defense Forces says it struck two terror cells in southern Lebanon a short while ago 
According to the IDF, the cells planned to open fire at Israel, possibly with anti-tank guided missiles",1
"Arabic media reports that Israel bombed a Gaza Strip house belonging to Hamas politburo chief Ismail Haniyeh 
The report said that a missile was fired at the home in the Al-Shathi neighborhood in northern Gaza",1
The Israel Defense Forces says that an incoming rocket siren that sounded in the southernmost city of Eilat was a false alarm,0
"Incoming rocket sirens are sounding in the southernmost city of Eilat 
The Israel Defense Forces says it is investigating the cause of the alert",0
